[2023-08-15 12:42:38][__main__.py][L41][INFO]dataset:
  name: fc_large
  batch_size: 16
  train_set: 0.9
  test_set: 0.1
  fc_path: /mnt/ssd1/mehul_data/research/fc_large_data.npy
  node_sz: 400
  node_feature_sz: 400
  num_classes: 2
  perc_edges: 100
model:
  name: GCN
  num_layers: 2
  hidden_size: 64
  dropout: 0.5
  readout: mean
optimizer:
- name: Adam
  lr: 0.0001
  match_rule: None
  except_rule: None
  no_weight_decay: false
  weight_decay: 0.0001
  lr_scheduler:
    mode: poly
    base_lr: 0.0001
    target_lr: 1.0e-05
    decay_factor: 0.1
    milestones:
    - 0.3
    - 0.6
    - 0.9
    poly_power: 2.0
    lr_decay: 0.98
    warm_up_from: 0.0
    warm_up_steps: 0
training:
  name: Train
  epochs: 100
  l2: 0.0
log_path: result
repeat_time: 5
device: cuda:0
is_wandb: true
project: asd-graph
steps_per_epoch: 46.0
total_steps: 4600.0
[2023-08-15 12:42:38][__init__.py][L15][INFO]cfg.dataset.name: fc_large
GCN(
  (convs): ModuleList(
    (0): GCNConv(400, 64)
    (1): GCNConv(64, 64)
  )
  (lincomb): Linear(in_features=25600, out_features=64, bias=True)
  (lin): Linear(in_features=64, out_features=1, bias=True)
)
[2023-08-15 12:42:46][optimizer.py][L66][INFO]Parameters [normal] length [8]
[2023-08-15 12:42:46][__init__.py][L25][INFO]Training: Train
[2023-08-15 12:42:46][Train.py][L35][INFO]#model params: 1668353
Starting training...
[2023-08-15 12:42:47][Train.py][L153][INFO]Epoch[1/100] | Train Loss: 0.691 | Train Accuracy: 53.699% | Test Loss: 0.700 | Test Accuracy: 45.122% | Best Test Accuracy: 45.122% | Test AUC:0.6474 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.4512 | Test Recall:0.4512 | Test Precision:0.4512 | LR:0.0000982
[2023-08-15 12:42:49][Train.py][L153][INFO]Epoch[2/100] | Train Loss: 0.689 | Train Accuracy: 53.973% | Test Loss: 0.699 | Test Accuracy: 45.122% | Best Test Accuracy: 45.122% | Test AUC:0.6426 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.4512 | Test Recall:0.4512 | Test Precision:0.4512 | LR:0.0000964
[2023-08-15 12:42:50][Train.py][L153][INFO]Epoch[3/100] | Train Loss: 0.686 | Train Accuracy: 53.973% | Test Loss: 0.703 | Test Accuracy: 45.122% | Best Test Accuracy: 45.122% | Test AUC:0.6384 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.4512 | Test Recall:0.4512 | Test Precision:0.4512 | LR:0.0000947
[2023-08-15 12:42:51][Train.py][L153][INFO]Epoch[4/100] | Train Loss: 0.683 | Train Accuracy: 53.973% | Test Loss: 0.696 | Test Accuracy: 45.122% | Best Test Accuracy: 45.122% | Test AUC:0.6511 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.4512 | Test Recall:0.4512 | Test Precision:0.4512 | LR:0.0000929
[2023-08-15 12:42:52][Train.py][L153][INFO]Epoch[5/100] | Train Loss: 0.681 | Train Accuracy: 53.836% | Test Loss: 0.696 | Test Accuracy: 45.122% | Best Test Accuracy: 45.122% | Test AUC:0.6565 | Test Sen:0.0000 | Test Spe:1.0000 | Test F1:0.4512 | Test Recall:0.4512 | Test Precision:0.4512 | LR:0.0000912
[2023-08-15 12:42:53][Train.py][L153][INFO]Epoch[6/100] | Train Loss: 0.675 | Train Accuracy: 58.493% | Test Loss: 0.694 | Test Accuracy: 47.561% | Best Test Accuracy: 47.561% | Test AUC:0.6619 | Test Sen:0.0667 | Test Spe:0.9730 | Test F1:0.4756 | Test Recall:0.4756 | Test Precision:0.4756 | LR:0.0000895
[2023-08-15 12:42:54][Train.py][L153][INFO]Epoch[7/100] | Train Loss: 0.671 | Train Accuracy: 58.219% | Test Loss: 0.677 | Test Accuracy: 67.073% | Best Test Accuracy: 67.073% | Test AUC:0.6781 | Test Sen:0.6000 | Test Spe:0.7568 | Test F1:0.6707 | Test Recall:0.6707 | Test Precision:0.6707 | LR:0.0000878
[2023-08-15 12:42:56][Train.py][L153][INFO]Epoch[8/100] | Train Loss: 0.663 | Train Accuracy: 60.274% | Test Loss: 0.670 | Test Accuracy: 67.073% | Best Test Accuracy: 67.073% | Test AUC:0.6847 | Test Sen:0.6444 | Test Spe:0.7027 | Test F1:0.6707 | Test Recall:0.6707 | Test Precision:0.6707 | LR:0.0000862
[2023-08-15 12:42:57][Train.py][L153][INFO]Epoch[9/100] | Train Loss: 0.656 | Train Accuracy: 62.740% | Test Loss: 0.676 | Test Accuracy: 56.098% | Best Test Accuracy: 67.073% | Test AUC:0.6979 | Test Sen:0.3333 | Test Spe:0.8378 | Test F1:0.5610 | Test Recall:0.5610 | Test Precision:0.5610 | LR:0.0000845
[2023-08-15 12:42:58][Train.py][L153][INFO]Epoch[10/100] | Train Loss: 0.643 | Train Accuracy: 70.685% | Test Loss: 0.709 | Test Accuracy: 48.780% | Best Test Accuracy: 67.073% | Test AUC:0.6835 | Test Sen:0.0889 | Test Spe:0.9730 | Test F1:0.4878 | Test Recall:0.4878 | Test Precision:0.4878 | LR:0.0000829
[2023-08-15 12:42:59][Train.py][L153][INFO]Epoch[11/100] | Train Loss: 0.635 | Train Accuracy: 66.301% | Test Loss: 0.658 | Test Accuracy: 68.293% | Best Test Accuracy: 68.293% | Test AUC:0.7207 | Test Sen:0.5556 | Test Spe:0.8378 | Test F1:0.6829 | Test Recall:0.6829 | Test Precision:0.6829 | LR:0.0000813
