[2023-08-16 10:41:30][__main__.py][L41][INFO]dataset:
  name: fc_bnt
  batch_size: 16
  train_set: 0.9
  test_set: 0.1
  fc_path: /mnt/ssd1/mehul_data/research/fc_bnt_data.npy
  node_sz: 200
  node_feature_sz: 200
  num_classes: 2
  perc_edges: 100
  node: one_hot
model:
  name: GAT
  num_layers: 2
  hidden_size: 64
  dropout: 0.5
  readout: mean
optimizer:
- name: Adam
  lr: 0.0001
  match_rule: None
  except_rule: None
  no_weight_decay: false
  weight_decay: 0.0001
  lr_scheduler:
    mode: poly
    base_lr: 0.0001
    target_lr: 1.0e-05
    decay_factor: 0.1
    milestones:
    - 0.3
    - 0.6
    - 0.9
    poly_power: 2.0
    lr_decay: 0.98
    warm_up_from: 0.0
    warm_up_steps: 0
training:
  name: Train
  epochs: 100
  l2: 0.0
log_path: result
repeat_time: 5
device: cuda:0
is_wandb: true
project: asd-graph
steps_per_epoch: 57.0
total_steps: 5700.0
[2023-08-16 10:41:30][__init__.py][L15][INFO]cfg.dataset.name: fc_bnt
GAT(
  (convs): ModuleList(
    (0): GATConv(200, 64, heads=1)
    (1): GATConv(64, 64, heads=1)
  )
  (readout_lin): Linear(in_features=12800, out_features=64, bias=True)
  (lin): Linear(in_features=64, out_features=1, bias=True)
)
[2023-08-16 10:41:33][optimizer.py][L66][INFO]Parameters [normal] length [12]
[2023-08-16 10:41:33][__init__.py][L25][INFO]Training: Train
[2023-08-16 10:41:33][Train.py][L35][INFO]#model params: 836609
Starting training...
[2023-08-16 10:41:34][Train.py][L163][INFO]Epoch[1/100] | Train Loss: 0.693 | Train Accuracy: 51.432% | Test Loss: 0.694 | Test Accuracy: 47.525% | Test AUC:0.5459 | Test Sen:0.9796 | Test Spe:0.0000 | Test F1:0.4752 | Test Recall:0.4752 | Test Precision:0.4752 | Best Test Accuracy: 47.525% | Best Test AUC:0.5459 | Best Test Sensitivity:0.9796 | Best Test Specificity:0.0000 | LR:0.0000982
[2023-08-16 10:41:45][Train.py][L163][INFO]Epoch[12/100] | Train Loss: 0.687 | Train Accuracy: 56.938% | Test Loss: 0.695 | Test Accuracy: 49.505% | Test AUC:0.5534 | Test Sen:0.9592 | Test Spe:0.0577 | Test F1:0.4950 | Test Recall:0.4950 | Test Precision:0.4950 | Best Test Accuracy: 51.485% | Best Test AUC:0.5510 | Best Test Sensitivity:0.9592 | Best Test Specificity:0.0962 | LR:0.0000797
[2023-08-16 10:41:46][Train.py][L163][INFO]Epoch[13/100] | Train Loss: 0.686 | Train Accuracy: 52.313% | Test Loss: 0.696 | Test Accuracy: 49.505% | Test AUC:0.5553 | Test Sen:0.9592 | Test Spe:0.0577 | Test F1:0.4950 | Test Recall:0.4950 | Test Precision:0.4950 | Best Test Accuracy: 51.485% | Best Test AUC:0.5510 | Best Test Sensitivity:0.9592 | Best Test Specificity:0.0962 | LR:0.0000781
[2023-08-16 10:41:47][Train.py][L163][INFO]Epoch[14/100] | Train Loss: 0.685 | Train Accuracy: 54.405% | Test Loss: 0.695 | Test Accuracy: 56.436% | Test AUC:0.5565 | Test Sen:0.4286 | Test Spe:0.6923 | Test F1:0.5644 | Test Recall:0.5644 | Test Precision:0.5644 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000766
[2023-08-16 10:41:48][Train.py][L163][INFO]Epoch[15/100] | Train Loss: 0.684 | Train Accuracy: 52.203% | Test Loss: 0.695 | Test Accuracy: 53.465% | Test AUC:0.5546 | Test Sen:0.1837 | Test Spe:0.8654 | Test F1:0.5347 | Test Recall:0.5347 | Test Precision:0.5347 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000750
[2023-08-16 10:41:49][Train.py][L163][INFO]Epoch[16/100] | Train Loss: 0.683 | Train Accuracy: 54.846% | Test Loss: 0.696 | Test Accuracy: 50.495% | Test AUC:0.5542 | Test Sen:0.8367 | Test Spe:0.1923 | Test F1:0.5050 | Test Recall:0.5050 | Test Precision:0.5050 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000735
[2023-08-16 10:41:50][Train.py][L163][INFO]Epoch[17/100] | Train Loss: 0.683 | Train Accuracy: 56.167% | Test Loss: 0.698 | Test Accuracy: 50.495% | Test AUC:0.5538 | Test Sen:0.9592 | Test Spe:0.0769 | Test F1:0.5050 | Test Recall:0.5050 | Test Precision:0.5050 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000720
[2023-08-16 10:41:51][Train.py][L163][INFO]Epoch[18/100] | Train Loss: 0.681 | Train Accuracy: 55.066% | Test Loss: 0.698 | Test Accuracy: 51.485% | Test AUC:0.5538 | Test Sen:0.9388 | Test Spe:0.1154 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000705
[2023-08-16 10:41:51][Train.py][L163][INFO]Epoch[19/100] | Train Loss: 0.680 | Train Accuracy: 55.727% | Test Loss: 0.697 | Test Accuracy: 51.485% | Test AUC:0.5542 | Test Sen:0.7347 | Test Spe:0.3077 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000690
[2023-08-16 10:41:52][Train.py][L163][INFO]Epoch[20/100] | Train Loss: 0.678 | Train Accuracy: 56.388% | Test Loss: 0.702 | Test Accuracy: 50.495% | Test AUC:0.5553 | Test Sen:0.9592 | Test Spe:0.0769 | Test F1:0.5050 | Test Recall:0.5050 | Test Precision:0.5050 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000676
[2023-08-16 10:41:53][Train.py][L163][INFO]Epoch[21/100] | Train Loss: 0.679 | Train Accuracy: 56.828% | Test Loss: 0.699 | Test Accuracy: 50.495% | Test AUC:0.5549 | Test Sen:0.8776 | Test Spe:0.1538 | Test F1:0.5050 | Test Recall:0.5050 | Test Precision:0.5050 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000662
[2023-08-16 10:41:54][Train.py][L163][INFO]Epoch[22/100] | Train Loss: 0.679 | Train Accuracy: 58.370% | Test Loss: 0.699 | Test Accuracy: 55.446% | Test AUC:0.5518 | Test Sen:0.3265 | Test Spe:0.7692 | Test F1:0.5545 | Test Recall:0.5545 | Test Precision:0.5545 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000648
[2023-08-16 10:41:55][Train.py][L163][INFO]Epoch[23/100] | Train Loss: 0.675 | Train Accuracy: 58.480% | Test Loss: 0.706 | Test Accuracy: 50.495% | Test AUC:0.5565 | Test Sen:0.9592 | Test Spe:0.0769 | Test F1:0.5050 | Test Recall:0.5050 | Test Precision:0.5050 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000634
[2023-08-16 10:41:56][Train.py][L163][INFO]Epoch[24/100] | Train Loss: 0.674 | Train Accuracy: 58.700% | Test Loss: 0.703 | Test Accuracy: 51.485% | Test AUC:0.5549 | Test Sen:0.9592 | Test Spe:0.0962 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000620
[2023-08-16 10:41:57][Train.py][L163][INFO]Epoch[25/100] | Train Loss: 0.673 | Train Accuracy: 57.709% | Test Loss: 0.701 | Test Accuracy: 50.495% | Test AUC:0.5514 | Test Sen:0.6735 | Test Spe:0.3462 | Test F1:0.5050 | Test Recall:0.5050 | Test Precision:0.5050 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000606
[2023-08-16 10:41:58][Train.py][L163][INFO]Epoch[26/100] | Train Loss: 0.675 | Train Accuracy: 55.286% | Test Loss: 0.703 | Test Accuracy: 50.495% | Test AUC:0.5514 | Test Sen:0.9184 | Test Spe:0.1154 | Test F1:0.5050 | Test Recall:0.5050 | Test Precision:0.5050 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000593
[2023-08-16 10:41:59][Train.py][L163][INFO]Epoch[27/100] | Train Loss: 0.670 | Train Accuracy: 59.361% | Test Loss: 0.706 | Test Accuracy: 51.485% | Test AUC:0.5542 | Test Sen:0.9592 | Test Spe:0.0962 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000580
[2023-08-16 10:42:00][Train.py][L163][INFO]Epoch[28/100] | Train Loss: 0.670 | Train Accuracy: 57.269% | Test Loss: 0.702 | Test Accuracy: 53.465% | Test AUC:0.5491 | Test Sen:0.5102 | Test Spe:0.5577 | Test F1:0.5347 | Test Recall:0.5347 | Test Precision:0.5347 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000567
[2023-08-16 10:42:01][Train.py][L163][INFO]Epoch[29/100] | Train Loss: 0.670 | Train Accuracy: 57.599% | Test Loss: 0.704 | Test Accuracy: 50.495% | Test AUC:0.5510 | Test Sen:0.8776 | Test Spe:0.1538 | Test F1:0.5050 | Test Recall:0.5050 | Test Precision:0.5050 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000554
[2023-08-16 10:42:02][Train.py][L163][INFO]Epoch[30/100] | Train Loss: 0.665 | Train Accuracy: 60.242% | Test Loss: 0.703 | Test Accuracy: 54.455% | Test AUC:0.5479 | Test Sen:0.4694 | Test Spe:0.6154 | Test F1:0.5446 | Test Recall:0.5446 | Test Precision:0.5446 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000541
[2023-08-16 10:42:03][Train.py][L163][INFO]Epoch[31/100] | Train Loss: 0.665 | Train Accuracy: 60.242% | Test Loss: 0.704 | Test Accuracy: 50.495% | Test AUC:0.5487 | Test Sen:0.6735 | Test Spe:0.3462 | Test F1:0.5050 | Test Recall:0.5050 | Test Precision:0.5050 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000528
[2023-08-16 10:42:04][Train.py][L163][INFO]Epoch[32/100] | Train Loss: 0.662 | Train Accuracy: 57.709% | Test Loss: 0.707 | Test Accuracy: 51.485% | Test AUC:0.5475 | Test Sen:0.9184 | Test Spe:0.1346 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000516
[2023-08-16 10:42:05][Train.py][L163][INFO]Epoch[33/100] | Train Loss: 0.661 | Train Accuracy: 60.573% | Test Loss: 0.711 | Test Accuracy: 51.485% | Test AUC:0.5475 | Test Sen:0.9388 | Test Spe:0.1154 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000504
[2023-08-16 10:42:06][Train.py][L163][INFO]Epoch[34/100] | Train Loss: 0.658 | Train Accuracy: 61.123% | Test Loss: 0.707 | Test Accuracy: 53.465% | Test AUC:0.5440 | Test Sen:0.1633 | Test Spe:0.8846 | Test F1:0.5347 | Test Recall:0.5347 | Test Precision:0.5347 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000492
[2023-08-16 10:42:07][Train.py][L163][INFO]Epoch[35/100] | Train Loss: 0.664 | Train Accuracy: 58.150% | Test Loss: 0.723 | Test Accuracy: 50.495% | Test AUC:0.5479 | Test Sen:0.9592 | Test Spe:0.0769 | Test F1:0.5050 | Test Recall:0.5050 | Test Precision:0.5050 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000480
[2023-08-16 10:42:08][Train.py][L163][INFO]Epoch[36/100] | Train Loss: 0.657 | Train Accuracy: 59.802% | Test Loss: 0.711 | Test Accuracy: 50.495% | Test AUC:0.5471 | Test Sen:0.8980 | Test Spe:0.1346 | Test F1:0.5050 | Test Recall:0.5050 | Test Precision:0.5050 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000469
[2023-08-16 10:42:09][Train.py][L163][INFO]Epoch[37/100] | Train Loss: 0.655 | Train Accuracy: 64.537% | Test Loss: 0.718 | Test Accuracy: 52.475% | Test AUC:0.5471 | Test Sen:0.9592 | Test Spe:0.1154 | Test F1:0.5248 | Test Recall:0.5248 | Test Precision:0.5248 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000457
[2023-08-16 10:42:10][Train.py][L163][INFO]Epoch[38/100] | Train Loss: 0.656 | Train Accuracy: 60.352% | Test Loss: 0.708 | Test Accuracy: 52.475% | Test AUC:0.5432 | Test Sen:0.7959 | Test Spe:0.2692 | Test F1:0.5248 | Test Recall:0.5248 | Test Precision:0.5248 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000446
[2023-08-16 10:42:11][Train.py][L163][INFO]Epoch[39/100] | Train Loss: 0.652 | Train Accuracy: 62.775% | Test Loss: 0.709 | Test Accuracy: 52.475% | Test AUC:0.5459 | Test Sen:0.7959 | Test Spe:0.2692 | Test F1:0.5248 | Test Recall:0.5248 | Test Precision:0.5248 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000435
[2023-08-16 10:42:12][Train.py][L163][INFO]Epoch[40/100] | Train Loss: 0.649 | Train Accuracy: 63.546% | Test Loss: 0.711 | Test Accuracy: 51.485% | Test AUC:0.5396 | Test Sen:0.1837 | Test Spe:0.8269 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000424
[2023-08-16 10:42:13][Train.py][L163][INFO]Epoch[41/100] | Train Loss: 0.653 | Train Accuracy: 59.361% | Test Loss: 0.707 | Test Accuracy: 55.446% | Test AUC:0.5447 | Test Sen:0.4898 | Test Spe:0.6154 | Test F1:0.5545 | Test Recall:0.5545 | Test Precision:0.5545 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000413
[2023-08-16 10:42:14][Train.py][L163][INFO]Epoch[42/100] | Train Loss: 0.647 | Train Accuracy: 64.317% | Test Loss: 0.708 | Test Accuracy: 54.455% | Test AUC:0.5420 | Test Sen:0.4082 | Test Spe:0.6731 | Test F1:0.5446 | Test Recall:0.5446 | Test Precision:0.5446 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000403
[2023-08-16 10:42:15][Train.py][L163][INFO]Epoch[43/100] | Train Loss: 0.644 | Train Accuracy: 63.106% | Test Loss: 0.733 | Test Accuracy: 51.485% | Test AUC:0.5459 | Test Sen:0.9592 | Test Spe:0.0962 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000392
[2023-08-16 10:42:16][Train.py][L163][INFO]Epoch[44/100] | Train Loss: 0.644 | Train Accuracy: 63.436% | Test Loss: 0.726 | Test Accuracy: 51.485% | Test AUC:0.5463 | Test Sen:0.9388 | Test Spe:0.1154 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000382
[2023-08-16 10:42:17][Train.py][L163][INFO]Epoch[45/100] | Train Loss: 0.648 | Train Accuracy: 59.031% | Test Loss: 0.712 | Test Accuracy: 51.485% | Test AUC:0.5455 | Test Sen:0.7959 | Test Spe:0.2500 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000372
[2023-08-16 10:42:18][Train.py][L163][INFO]Epoch[46/100] | Train Loss: 0.641 | Train Accuracy: 64.427% | Test Loss: 0.709 | Test Accuracy: 54.455% | Test AUC:0.5451 | Test Sen:0.5714 | Test Spe:0.5192 | Test F1:0.5446 | Test Recall:0.5446 | Test Precision:0.5446 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000362
[2023-08-16 10:42:19][Train.py][L163][INFO]Epoch[47/100] | Train Loss: 0.641 | Train Accuracy: 62.004% | Test Loss: 0.710 | Test Accuracy: 48.515% | Test AUC:0.5432 | Test Sen:0.5714 | Test Spe:0.4038 | Test F1:0.4851 | Test Recall:0.4851 | Test Precision:0.4851 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000353
[2023-08-16 10:42:20][Train.py][L163][INFO]Epoch[48/100] | Train Loss: 0.637 | Train Accuracy: 65.969% | Test Loss: 0.717 | Test Accuracy: 52.475% | Test AUC:0.5463 | Test Sen:0.8367 | Test Spe:0.2308 | Test F1:0.5248 | Test Recall:0.5248 | Test Precision:0.5248 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000343
[2023-08-16 10:42:21][Train.py][L163][INFO]Epoch[49/100] | Train Loss: 0.636 | Train Accuracy: 63.767% | Test Loss: 0.716 | Test Accuracy: 51.485% | Test AUC:0.5471 | Test Sen:0.7959 | Test Spe:0.2500 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000334
[2023-08-16 10:42:22][Train.py][L163][INFO]Epoch[50/100] | Train Loss: 0.636 | Train Accuracy: 62.115% | Test Loss: 0.716 | Test Accuracy: 51.485% | Test AUC:0.5447 | Test Sen:0.7755 | Test Spe:0.2692 | Test F1:0.5149 | Test Recall:0.5149 | Test Precision:0.5149 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000325
[2023-08-16 10:42:23][Train.py][L163][INFO]Epoch[51/100] | Train Loss: 0.634 | Train Accuracy: 61.784% | Test Loss: 0.711 | Test Accuracy: 56.436% | Test AUC:0.5451 | Test Sen:0.4694 | Test Spe:0.6538 | Test F1:0.5644 | Test Recall:0.5644 | Test Precision:0.5644 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000316
[2023-08-16 10:42:24][Train.py][L163][INFO]Epoch[52/100] | Train Loss: 0.632 | Train Accuracy: 63.546% | Test Loss: 0.719 | Test Accuracy: 53.465% | Test AUC:0.5443 | Test Sen:0.2449 | Test Spe:0.8077 | Test F1:0.5347 | Test Recall:0.5347 | Test Precision:0.5347 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000307
[2023-08-16 10:42:25][Train.py][L163][INFO]Epoch[53/100] | Train Loss: 0.629 | Train Accuracy: 64.427% | Test Loss: 0.727 | Test Accuracy: 48.515% | Test AUC:0.5483 | Test Sen:0.8367 | Test Spe:0.1538 | Test F1:0.4851 | Test Recall:0.4851 | Test Precision:0.4851 | Best Test Accuracy: 56.436% | Best Test AUC:0.5565 | Best Test Sensitivity:0.4286 | Best Test Specificity:0.6923 | LR:0.0000299
