[2023-08-16 20:23:52][__main__.py][L41][INFO]dataset:
  name: fc_large
  batch_size: 16
  train_set: 0.9
  test_set: 0.1
  fc_path: /mnt/ssd1/mehul_data/research/fc_large_data.npy
  node_sz: 400
  node_feature_sz: 400
  num_classes: 2
  perc_edges: 100
  node: fc
model:
  name: GCN
  num_layers: 2
  hidden_size: 64
  dropout: 0.5
  readout: mean
optimizer:
- name: Adam
  lr: 0.0001
  match_rule: None
  except_rule: None
  no_weight_decay: false
  weight_decay: 0.0001
  lr_scheduler:
    mode: poly
    base_lr: 0.0001
    target_lr: 1.0e-05
    decay_factor: 0.1
    milestones:
    - 0.3
    - 0.6
    - 0.9
    poly_power: 2.0
    lr_decay: 0.98
    warm_up_from: 0.0
    warm_up_steps: 0
training:
  name: Train
  epochs: 100
  l2: 0.0
log_path: result
repeat_time: 4
device: cuda:0
is_wandb: true
project: asd-graph

[2023-08-16 20:23:52][__init__.py][L15][INFO]cfg.dataset.name: fc_large
[2023-08-16 20:24:00][optimizer.py][L66][INFO]Parameters [normal] length [8]
[2023-08-16 20:24:00][__init__.py][L25][INFO]Training: Train
[2023-08-16 20:24:00][Train.py][L35][INFO]#model params: 1668353
[2023-08-16 20:24:01][Train.py][L163][INFO]Epoch[1/100] | Train Loss: 0.724 | Train Accuracy: 49.315% | Test Loss: 0.656 | Test Accuracy: 63.415% | Test AUC:0.6847 | Test Sen:0.8000 | Test Spe:0.4324 | Test F1:0.6341 | Test Recall:0.6341 | Test Precision:0.6341 | Best Test Accuracy: 63.415% | Best Test AUC:0.6847 | Best Test Sensitivity:0.8000 | Best Test Specificity:0.4324 | LR:0.0000982
[2023-08-16 20:24:42][Train.py][L163][INFO]Epoch[29/100] | Train Loss: 0.059 | Train Accuracy: 99.452% | Test Loss: 1.017 | Test Accuracy: 59.756% | Test AUC:0.6847 | Test Sen:0.5778 | Test Spe:0.6216 | Test F1:0.5976 | Test Recall:0.5976 | Test Precision:0.5976 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000554
[2023-08-16 20:24:43][Train.py][L163][INFO]Epoch[30/100] | Train Loss: 0.049 | Train Accuracy: 100.000% | Test Loss: 1.083 | Test Accuracy: 60.976% | Test AUC:0.6829 | Test Sen:0.5556 | Test Spe:0.6757 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000541
[2023-08-16 20:24:45][Train.py][L163][INFO]Epoch[31/100] | Train Loss: 0.041 | Train Accuracy: 100.000% | Test Loss: 1.133 | Test Accuracy: 60.976% | Test AUC:0.6865 | Test Sen:0.5333 | Test Spe:0.7027 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000528
[2023-08-16 20:24:46][Train.py][L163][INFO]Epoch[32/100] | Train Loss: 0.037 | Train Accuracy: 100.000% | Test Loss: 1.098 | Test Accuracy: 60.976% | Test AUC:0.6901 | Test Sen:0.5556 | Test Spe:0.6757 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000516
[2023-08-16 20:24:47][Train.py][L163][INFO]Epoch[33/100] | Train Loss: 0.034 | Train Accuracy: 100.000% | Test Loss: 1.131 | Test Accuracy: 62.195% | Test AUC:0.6841 | Test Sen:0.5778 | Test Spe:0.6757 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000504
[2023-08-16 20:24:49][Train.py][L163][INFO]Epoch[34/100] | Train Loss: 0.030 | Train Accuracy: 100.000% | Test Loss: 1.124 | Test Accuracy: 64.634% | Test AUC:0.6865 | Test Sen:0.6667 | Test Spe:0.6216 | Test F1:0.6463 | Test Recall:0.6463 | Test Precision:0.6463 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000492
[2023-08-16 20:24:50][Train.py][L163][INFO]Epoch[35/100] | Train Loss: 0.030 | Train Accuracy: 100.000% | Test Loss: 1.144 | Test Accuracy: 62.195% | Test AUC:0.6901 | Test Sen:0.5778 | Test Spe:0.6757 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000480
[2023-08-16 20:24:52][Train.py][L163][INFO]Epoch[36/100] | Train Loss: 0.026 | Train Accuracy: 100.000% | Test Loss: 1.159 | Test Accuracy: 60.976% | Test AUC:0.6919 | Test Sen:0.5778 | Test Spe:0.6486 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000469
[2023-08-16 20:24:53][Train.py][L163][INFO]Epoch[37/100] | Train Loss: 0.025 | Train Accuracy: 100.000% | Test Loss: 1.166 | Test Accuracy: 63.415% | Test AUC:0.6925 | Test Sen:0.6222 | Test Spe:0.6486 | Test F1:0.6341 | Test Recall:0.6341 | Test Precision:0.6341 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000457
[2023-08-16 20:24:55][Train.py][L163][INFO]Epoch[38/100] | Train Loss: 0.022 | Train Accuracy: 100.000% | Test Loss: 1.214 | Test Accuracy: 60.976% | Test AUC:0.6895 | Test Sen:0.5556 | Test Spe:0.6757 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000446
[2023-08-16 20:24:56][Train.py][L163][INFO]Epoch[39/100] | Train Loss: 0.021 | Train Accuracy: 100.000% | Test Loss: 1.231 | Test Accuracy: 62.195% | Test AUC:0.6895 | Test Sen:0.5778 | Test Spe:0.6757 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000435
[2023-08-16 20:24:58][Train.py][L163][INFO]Epoch[40/100] | Train Loss: 0.020 | Train Accuracy: 100.000% | Test Loss: 1.245 | Test Accuracy: 62.195% | Test AUC:0.6901 | Test Sen:0.5778 | Test Spe:0.6757 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000424
[2023-08-16 20:24:59][Train.py][L163][INFO]Epoch[41/100] | Train Loss: 0.019 | Train Accuracy: 100.000% | Test Loss: 1.256 | Test Accuracy: 60.976% | Test AUC:0.6901 | Test Sen:0.5556 | Test Spe:0.6757 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000413
[2023-08-16 20:25:01][Train.py][L163][INFO]Epoch[42/100] | Train Loss: 0.017 | Train Accuracy: 100.000% | Test Loss: 1.255 | Test Accuracy: 62.195% | Test AUC:0.6925 | Test Sen:0.5778 | Test Spe:0.6757 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000403
[2023-08-16 20:25:02][Train.py][L163][INFO]Epoch[43/100] | Train Loss: 0.016 | Train Accuracy: 100.000% | Test Loss: 1.254 | Test Accuracy: 63.415% | Test AUC:0.6925 | Test Sen:0.6222 | Test Spe:0.6486 | Test F1:0.6341 | Test Recall:0.6341 | Test Precision:0.6341 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000392
[2023-08-16 20:25:04][Train.py][L163][INFO]Epoch[44/100] | Train Loss: 0.015 | Train Accuracy: 100.000% | Test Loss: 1.291 | Test Accuracy: 62.195% | Test AUC:0.6907 | Test Sen:0.5778 | Test Spe:0.6757 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000382
[2023-08-16 20:25:05][Train.py][L163][INFO]Epoch[45/100] | Train Loss: 0.014 | Train Accuracy: 100.000% | Test Loss: 1.306 | Test Accuracy: 60.976% | Test AUC:0.6937 | Test Sen:0.5556 | Test Spe:0.6757 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000372
[2023-08-16 20:25:06][Train.py][L163][INFO]Epoch[46/100] | Train Loss: 0.014 | Train Accuracy: 100.000% | Test Loss: 1.335 | Test Accuracy: 60.976% | Test AUC:0.6919 | Test Sen:0.5556 | Test Spe:0.6757 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000362
[2023-08-16 20:25:08][Train.py][L163][INFO]Epoch[47/100] | Train Loss: 0.013 | Train Accuracy: 100.000% | Test Loss: 1.336 | Test Accuracy: 60.976% | Test AUC:0.6907 | Test Sen:0.5556 | Test Spe:0.6757 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000353
[2023-08-16 20:25:09][Train.py][L163][INFO]Epoch[48/100] | Train Loss: 0.013 | Train Accuracy: 100.000% | Test Loss: 1.345 | Test Accuracy: 60.976% | Test AUC:0.6901 | Test Sen:0.5556 | Test Spe:0.6757 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000343
[2023-08-16 20:25:11][Train.py][L163][INFO]Epoch[49/100] | Train Loss: 0.012 | Train Accuracy: 100.000% | Test Loss: 1.348 | Test Accuracy: 59.756% | Test AUC:0.6913 | Test Sen:0.5556 | Test Spe:0.6486 | Test F1:0.5976 | Test Recall:0.5976 | Test Precision:0.5976 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000334
[2023-08-16 20:25:12][Train.py][L163][INFO]Epoch[50/100] | Train Loss: 0.011 | Train Accuracy: 100.000% | Test Loss: 1.371 | Test Accuracy: 60.976% | Test AUC:0.6919 | Test Sen:0.5556 | Test Spe:0.6757 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000325
[2023-08-16 20:25:14][Train.py][L163][INFO]Epoch[51/100] | Train Loss: 0.011 | Train Accuracy: 100.000% | Test Loss: 1.359 | Test Accuracy: 62.195% | Test AUC:0.6937 | Test Sen:0.6000 | Test Spe:0.6486 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000316
[2023-08-16 20:25:15][Train.py][L163][INFO]Epoch[52/100] | Train Loss: 0.010 | Train Accuracy: 100.000% | Test Loss: 1.388 | Test Accuracy: 60.976% | Test AUC:0.6949 | Test Sen:0.5556 | Test Spe:0.6757 | Test F1:0.6098 | Test Recall:0.6098 | Test Precision:0.6098 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000307
[2023-08-16 20:25:17][Train.py][L163][INFO]Epoch[53/100] | Train Loss: 0.010 | Train Accuracy: 100.000% | Test Loss: 1.383 | Test Accuracy: 62.195% | Test AUC:0.6919 | Test Sen:0.6000 | Test Spe:0.6486 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000299
[2023-08-16 20:25:18][Train.py][L163][INFO]Epoch[54/100] | Train Loss: 0.009 | Train Accuracy: 100.000% | Test Loss: 1.401 | Test Accuracy: 62.195% | Test AUC:0.6937 | Test Sen:0.5778 | Test Spe:0.6757 | Test F1:0.6220 | Test Recall:0.6220 | Test Precision:0.6220 | Best Test Accuracy: 67.073% | Best Test AUC:0.7003 | Best Test Sensitivity:0.7333 | Best Test Specificity:0.5946 | LR:0.0000290
